iter	Passed	Remaining
685	18087	13552
686	18100	13516
687	18114	13480
688	18127	13444
689	18140	13408
690	18153	13372
691	18166	13336
692	18179	13300
693	18193	13265
694	18207	13229
695	18221	13194
696	18234	13159
697	18247	13123
698	18260	13088
699	18274	13052
700	18286	13017
701	18300	12982
702	18313	12946
703	18326	12911
704	18342	12878
705	18368	12852
706	18386	12821
707	18400	12786
708	18413	12752
709	18426	12717
710	18439	12682
711	18452	12647
712	18465	12612
713	18479	12578
714	18492	12543
715	18505	12509
716	18518	12474
717	18534	12442
718	18547	12407
719	18560	12373
720	18574	12340
721	18587	12305
722	18600	12271
723	18614	12238
724	18627	12204
725	18641	12170
726	18654	12137
727	18668	12103
728	18681	12070
729	18694	12036
730	18707	12002
731	18721	11969
732	18734	11936
733	18747	11902
734	18761	11869
735	18775	11836
736	18788	11803
737	18801	11769
738	18814	11736
739	18827	11703
740	18840	11670
741	18853	11637
742	18866	11604
743	18879	11571
744	18892	11538
745	18905	11505
746	18919	11473
747	18934	11441
748	18948	11409
749	18963	11377
750	18976	11345
751	18990	11313
752	19003	11280
753	19016	11248
754	19030	11216
755	19044	11184
756	19058	11152
757	19071	11120
758	19084	11088
759	19098	11057
760	19112	11025
761	19125	10993
762	19139	10962
763	19152	10930
764	19166	10898
765	19179	10866
766	19192	10835
767	19206	10803
768	19219	10772
769	19233	10740
770	19246	10709
771	19261	10678
772	19274	10647
773	19288	10615
774	19301	10584
775	19314	10553
776	19328	10522
777	19341	10491
778	19355	10460
779	19371	10431
780	19388	10401
781	19405	10372
782	19423	10344
783	19445	10317
784	19458	10287
785	19472	10256
786	19484	10225
787	19497	10194
788	19510	10163
789	19526	10134
790	19539	10103
791	19553	10073
792	19566	10042
793	19579	10011
794	19593	9981
795	19608	9951
796	19621	9921
797	19634	9891
798	19648	9860
799	19662	9831
800	19675	9800
801	19688	9770
802	19702	9740
803	19715	9710
804	19728	9680
805	19741	9650
806	19755	9620
807	19769	9590
808	19782	9561
809	19796	9531
810	19810	9502
811	19823	9472
812	19835	9442
813	19849	9412
814	19862	9382
815	19876	9353
816	19889	9323
817	19902	9294
818	19915	9264
819	19930	9235
820	19944	9207
821	19957	9177
822	19970	9148
823	19984	9119
824	19998	9090
825	20011	9060
826	20024	9031
827	20037	9002
828	20051	8973
829	20064	8944
830	20077	8915
831	20090	8886
832	20104	8857
833	20118	8828
834	20131	8799
835	20145	8771
836	20158	8742
837	20172	8714
838	20186	8685
839	20200	8657
840	20213	8628
841	20227	8600
842	20240	8571
843	20253	8542
844	20266	8514
845	20280	8485
846	20292	8457
847	20305	8428
848	20318	8400
849	20331	8371
850	20344	8343
851	20359	8315
852	20373	8287
853	20387	8259
854	20401	8232
855	20413	8203
856	20427	8175
857	20445	8149
858	20462	8123
859	20486	8099
860	20501	8071
861	20514	8043
862	20530	8017
863	20544	7989
864	20557	7961
865	20570	7933
866	20583	7905
